"cor_lasso","cor_ridge","cor_pls"
0.483502172162103,0.440309723443002,0.680008674349519
0.868422931082338,0.721459079803788,0.900850706155739
0.970276908740461,0.869647369763726,0.979276124879737
0.951870805828063,0.961426254608199,0.93872579270439
0.908092881603784,0.871762725399792,0.877601791188076
0.900286288058441,0.658716299270537,0.815533982195766
0.899833159679137,0.634526107161985,0.730402151994848
